time,head_sea,routine,salinity_lake,salinity_sea,ship_volume_lake_to_sea,ship_volume_sea_to_lake,t_flushing,t_level,t_open_lake,t_open_sea
1500311.0000002664,-0.06910000000000002,3,,,,,,109.00000014,,
1500419.999999972,-0.06910000000000002,4,,,,0.0,,,,5702.000000188127
1506302.0000001183,-0.4592,1,,,,,,175.00000002,,
1506477.0000001648,-0.4592,2,,,2258.4232933920002,,,,514.0000007115304,
1507171.0000002058,-0.506299999,3,,,,,,178.99999992,,
1507349.9999999302,-0.506299999,4,,,,0.0,,,,51471.99999997392
1559001.9999998622,-0.5907,1,,,,,,186.00000011999998,,
1559187.9999999655,-0.5907,2,,,11.076610620999986,,,,216.00000020116568,
1559584.0000001248,-0.5793,3,,,,,,186.00000011999998,,
1559770.0000002282,-0.5793,4,,,,1653.069819742,,,,1862.9999998491257
1561813.0000000354,-0.399,1,,,,,,168.9999999,,
1561981.9999999367,-0.399,2,,,0.0,,,,4646.999999368563,
1566808.999999892,0.1583,3,,,,,,134.00000010000002,,
1566943.0000004126,0.1583,4,,,,570.786835363,,,,375.0000002793968
1567498.0000000214,0.2233,1,,,,,,145.99999998,,
1567644.000000204,0.2233,2,,,0.0,,,,2504.000000702217,
1570328.0000002356,0.3208,3,,,,,,159.9999999,,
1570487.999999919,0.3208,4,,,,23.500777521,,,,216.00000020116568
1570884.0000000782,0.3362,1,,,,,,162.00000018,,
1571046.000000229,0.3362,2,,,0.0,,,,216.00000020116568,
1571442.0000003884,0.35209999999999997,3,,,,,,163.99999998,,
1571606.0000003781,0.35209999999999997,4,,,,466.656335634,,,,344.99999955296516
1572130.9999998892,0.37509999999999993,1,,,,,,167.00000004,,
1572297.9999999516,0.37509999999999993,2,,,0.0,,,,68929.99999984168,
1641408.00000038,-0.5204,3,,,,,,179.99999994,,
1641588.000000338,-0.5204,4,,,,1052.836509894,,,,496.0000002756715
1642263.9999999432,-0.5680000000000001,1,,,,,,185.0000001,,
1642449.0000004414,-0.5680000000000001,2,,,1337.8996721839999,,,,126957.99999972805,
1769587.0000001276,-0.0315,3,,,,,,90.00000006,,
1769677.000000421,-0.0315,4,,,,1442.06061921,,,,34772.00000002049
1804629.0000003995,0.34959999999999997,1,,,,,,163.99999998,,
1804793.0000003893,0.34959999999999997,2,,,0.0,,,,24809.999999776483,
1829783.0000001239,-0.7466,3,,,,,,196.99999997999998,,
1829980.000000284,-0.7466,4,,,,140.436422619,,,,470.00000048428774
1830630.0000000978,-0.7114,1,,,,,,195.00000012,,
1830825.000000419,-0.7114,2,,,1201.241648373,,,,11090.999999502674,
1842095.9999998799,0.4018,3,,,,,,169.00000014,,
1842265.0000004098,0.4018,4,,,,0.0,,,,4506.99999933131
1846952.0000003278,0.5902999999999999,1,,,,,,186.00000011999998,,
1847138.0000004312,0.5902999999999999,2,,,1488.243025832,,,,452.0000000484288,
1847770.0000004377,0.6153,3,,,,,,187.99999992,,
1847958.00000038,0.6153,4,,,,7.407558843,,,,45268.99999896996
1893406.9999999367,0.3916,1,,,,,,168.00000006,,
1893575.0000002328,0.3916,2,,,0.0,,,,12083.999999659136,
1905838.99999985,-0.12910000000000002,3,,,,,,127.00000013999998,,
1905965.9999999916,-0.12910000000000002,4,,,,293.871124513,,,,512.0000002440065
1906658.0000001937,-0.1832,1,,,,,,139.00000002,,
1906796.9999999972,-0.1832,2,,,2215.6615324550003,,,,20773.00000092946,
1927750.000000256,0.4668,3,,,,,,175.00000002,,
1927925.0000003027,0.4668,4,,,,0.0,,,,381.0000004246831
1928486.0000000568,0.49160000000000004,1,,,,,,178.00000014,,
1928664.000000176,0.49160000000000004,2,,,1843.9483365219999,,,,435.0000004749745,
1929278.9999999804,0.5158,3,,,,,,179.99999994,,
1929458.9999999385,0.5158,4,,,,0.0,,,,24643.999999947846
1954282.9999998445,-0.22410000000000002,1,,,,,,146.00000016,,
1954429.000000027,-0.22410000000000002,2,,,1592.483234125,,,,419.0000005066395,
1955027.999999863,-0.27790000000000004,3,,,,,,154.99999998,,
1955183.0000002636,-0.27790000000000004,4,,,,953.045246944,,,,12040.000000689179
1967403.0000002822,-0.2872,1,,,,,,154.99999998,,
1967558.000000054,-0.2872,2,,,39.78289098199997,,,,4438.999999780208,
1972177.000000421,0.18659999900000002,3,,,,,,139.00000002,,
1972316.0000002244,0.18659999900000002,4,,,,577.083384272,,,,31400.000000093132
2003896.0000002757,-0.6629,1,,,,,,192.00000006,,
2004087.9999998957,-0.6629,2,,,0.0,,,,51208.99999947287,
2055476.9999999553,-0.2743,3,,,,,,153.99999996,,
2055631.000000122,-0.2743,4,,,,1348.935331963,,,,410.00000028871
2056221.0000003688,-0.1709,1,,,,,,136.99999997999998,,
2056358.0000003334,-0.1709,2,,,1762.549701867,,,,697.0000001136214,
2057235.0000004051,-0.030200000000000005,3,,,,,,88.00000002,,
2057323.000000231,-0.030200000000000005,4,,,,721.489023176,,,,7337.999999150634
2064840.9999999683,0.4673,1,,,,,,176.0000001,,
2065017.0000002487,0.4673,2,,,0.0,,,,10930.000000214204,
2076127.000000421,0.4526,3,,,,,,174.0,,
2076301.0000002338,0.4526,4,,,,813.411711159,,,,391.99999985285103
2076873.0000000447,0.4153,1,,,,,,171.00000018,,
2077044.0000004135,0.4153,2,,,0.0,,,,9660.999999660999,
2086885.0000000326,-0.2192,3,,,,,,144.99999996,,
2087029.9999999814,-0.2192,4,,,,1458.844373779,,,,541.9999997131526
2087752.0000002813,-0.26730000000000004,1,,,,,,152.0000001,,
2087903.9999999804,-0.26730000000000004,2,,,124.66409085700002,,,,3655.000000074506,
2091739.000000013,-0.4616,3,,,,,,174.99999984000002,,
2091914.0000000596,-0.4616,4,,,,1512.63413762,,,,8238.999999803491
2100333.00000045,-0.21009999999999998,1,,,,,,143.99999993999998,,
2100477.000000165,-0.21009999999999998,2,,,0.0,,,,92283.9999999851,
2192941.000000108,0.25129999999999997,3,,,,,,150.00000006,,
